-70.244;43.422
-77.408;39.41
-77.325;39.604
-77.172;39.557
-76.882;39.06
-77.82;39.635
-70.946;41.94
-85.262;45.315
-83.662;41.957
-84.096;42.989
-94.99;44.204
-89.456;34.794
-90.181;32.357
-88.567;32.988
-88.355;33.584
-89.674;34.873
-89.017;33.111
-89.079;33.14
-89.667;37.367
-89.667;37.367
-91.4;38.1
-93.65;39.75
-90.948;39.371
-94.8;39.5
-91.317;39.667
-111.978;46.465
-97.111;40.071
-96.749;40.776
-74.627;40.505
-106.658;35.015
-106.56;31.781
-108.414;36.863
-105.991;35.659
-73.705;42.753
-73.463;42.286
-74.18;41.325
-73.575;42.024
-80.372;35.49
-79.02;35.598
-79.301;35.57
-79.754;35.958
-80.116;35.878
-79.775;35.971
-79.759;35.941
-77.903;36.168
-82.478;35.433
-81.059;35.744
-79.17;35.499
-79.162;35.526
-79.764;35.256
-77.447;37.56
-79.966;36.372
-80.311;35.592
-79.855;36.058
-80.355;35.49
-78.547;34.976
-80.243;35.228
-79.933;36.376
-80.597;35.036
-102.061;46.954
-84.342;40.654
-80.887;40.664
-81.638;41.401
-84.028;39.82
-81.18;40.423
-82.397;39.543
-81.869;40.54
-81.909;40.567
-82.246;40.072
-82.865;40.663
-81.87;41.056
-82.127;40.148
-81.586;40.614
-81.433;40.621
-81.629;40.501
-81.628;40.505
-81.639;40.502
-81.554;40.411
-81.557;40.408
-81.695;40.533
-81.379;40.641
-95.31;35.673
-96.111;35.995
-99.503;34.894
-95.403;35.682
-97.258;35.465
-97.505;35.609
-96.539;35.183
-122.697;45.555
-77.028;39.846
-79.816;40.555
-79.518;40.822
-80.425;40.81
-75.95;40.492
-75.545;40.125
-79.19;41.12
-80.343;40.892
-75.271;40.481
-76.85;41.069
-76.704;39.959
-81.579;35.112
-81.489;35.112
-79.414;34.105
-80.798;33.579
-81.198;33.974
-81.93;34.111
-80.736;34.101
-80.816;34.929
-81.06;33.958
-81.175;33.858
-79.52;34.213
-79.848;34.696
-80.753;34.086
-80.98;34.116
-82.008;34.228
-103.217;44.081
-82.343;36.355
-82.343;36.355
-82.562;36.54
-82.334;36.324
-97.386;30.301
-98.348;29.228
-98.128;29.7
-97.136;33.187
-97.002;33.0
-97.137;33.186
-96.995;32.482
-96.757;32.318
-95.738;29.693
-94.919;29.394
-97.033;30.05
-94.369;32.561
-95.383;32.479
-96.017;32.002
-95.819;32.208
-97.165;31.552
-99.27;29.333
-96.879;32.812
-98.091;32.804
-98.501;32.538
-98.001;32.668
-98.05;32.8
-95.342;32.314
-98.261;29.226
-97.771;33.214
-112.049;40.61
-112.358;39.748
-111.88;40.916
-111.472;41.025
-112.227;40.553
-111.996;41.288
-112.002;40.61
-111.996;41.284
-79.123;37.448
-79.848;37.376
-78.356;37.716
-80.2;37.228
-78.228;38.204
-80.1;37.285
-78.231;38.204
-81.349;36.887
-77.864;36.759
-121.898;47.345
-122.25;46.929
-117.215;47.564
-77.969;39.443
-77.959;39.431
-111.884;40.758
-109.892;31.429
-110.062;32.1
-110.881;33.396
-110.956;33.379
-110.964;33.412
-110.861;33.413
-110.789;33.002
-109.342;33.067
-114.152;35.371
-111.053;32.001
-111.54;32.42
-111.148;31.871
-110.99;33.183
-113.236;34.59
-115.955;47.486
-89.583;46.75
-91.132;37.604
-91.115;37.716
-91.129;37.538
-91.109;37.466
-91.148;37.36
-112.51;46.005
-108.169;32.726
-108.372;32.636
-106.393;31.762
-112.15;40.533
-112.099;40.722
-86.4494;34.0194
-86.4729;34.2057
-86.7772;33.9512
-86.4803;34.19
-85.92791;33.78182
-85.88803;33.6063
-87.4933;34.6878
-87.94642;34.74857
-87.73515;34.70498
-88.11545;34.72142
-87.8174;34.73026
-86.31958;32.94127
-86.9193;34.0062
-86.8767;34.0981
-85.7222;34.4156
-85.92854;33.94433
-85.92229;34.19408
-87.85463;33.71367
-87.71267;34.46675
-86.08385;34.62583
-86.76308;33.58654
-86.7669;33.2017
-86.8561;33.5211
-86.54739;33.53553
-86.7;33.7
-86.65771;33.63547
-87.01304;33.37074
-87.2917;34.4811
-87.52645;34.52267
-85.4753;32.5444
-85.32548;32.58435
-87.02736;34.88599
-86.62898;34.78162
-86.63828;34.81146
-87.835;32.5133
-87.7139;34.0147
-86.3706;34.3361
-86.2544;34.3385
-87.08334;34.62342
-86.89658;34.3401
-87.0663;34.56509
-86.9969;34.3385
-86.11585;33.73929
-86.87967;34.09594
-86.7488;33.169
-86.76115;33.13897
-86.79208;33.22053
-86.83693;33.30483
-86.8575;33.1744
-86.8218;33.24805
-86.80137;33.10132
-86.80137;33.10132
-86.8403;33.26282
-86.7597;33.1513
-86.819;33.2458
-86.3286;33.1369
-86.35701;33.23865
-86.03085;33.56925
-86.24733;33.1893
-86.2929;33.1414
-86.38466;33.16438
-87.21713;33.18594
-87.28108;33.13999
-87.99967;31.4442
-147.47614;64.82645
-131.704;55.3618
-111.2931;34.2479
-111.72817;33.49767
-112.10413;33.75918
-112.3085;33.66666
-112.4901;33.8911
-114.1583;35.3643
-113.8221;35.3717
-114.37308;35.74133
-113.77005;35.34471
-110.07833;35.40766
-111.13667;32.3935
-110.7819;31.883
-110.8361;32.5883
-111.5149;33.4608
-111.0904;33.2567
-111.12243;33.2878
-111.50933;33.07483
-111.1236;33.2876
-112.12285;34.74902
-113.31233;35.52077
-92.4342;36.3744
-94.16368;36.24768
-94.0592;36.3978
-94.07428;36.231
-93.0069;36.1617
-92.99783;34.23669
-92.0089;35.4986
-92.64943;35.23175
-94.28183;35.46662
-92.3964;35.3042
-92.38283;35.29023
-93.8665;35.50817
-93.1262;34.5189
-92.8555;34.43786
-92.806;34.41683
-91.6228;35.8097
-91.715;35.7983
-91.8186;35.7907
-91.6499;35.7697
-91.76194;35.70833
-91.85687;36.15367
-91.1447;36.1561
-91.16144;36.14155
-91.16085;36.14333
-94.3983;33.7217
-93.38815;35.29658
-93.6079;35.2311
-93.56317;34.37617
-94.35149;34.35117
-93.1122;35.2169
-93.05655;35.34905
-92.2589;34.6881
-92.2911;34.6872
-92.2778;34.6675
-92.07945;34.96586
-92.38209;34.83594
-92.28134;34.68804
-94.3192;35.2408
-91.621;36.2133
-94.1947;35.9436
-94.1593;36.0663
-91.684;35.28117
-91.93343;35.22706
-122.0512;37.6366
-121.983;37.484
-120.9591;38.303
-121.58067;39.641
-120.67802;38.1786
-120.83;38.1461
-121.9627;37.765
-121.9461;37.9239
-122.3697;37.9651
-121.0131;38.91
-120.76;38.6919
-117.9189;35.9889
-118.3261;35.0331
-118.7497;34.81844
-118.3831;35.1419
-118.775;34.85
-122.7569;38.9281
-122.9411;38.9971
-118.3083;33.3194
-118.37153;34.43256
-118.484;33.37473
-122.45113;37.98598
-120.02;37.4817
-123.31;39.3361
-123.5468;38.9238
-123.0265;38.85603
-121.2739;36.4519
-122.25;38.2661
-121.05504;39.19176
-117.5039;33.8384
-117.46;34.025
-117.5206;33.85831
-117.4925;33.83497
-121.3819;36.7419
-121.6314;36.9072
-116.9269;34.8989
-117.3381;34.0631
-116.8481;34.35
-116.5044;34.7919
-116.8739;34.3431
-117.3144;34.5404
-117.3261;34.5981
-117.29139;34.53744
-117.2911;34.5372
-116.66679;34.74667
-116.6931;34.8147
-117.0931;32.805
-117.164;33.11998
-120.9861;35.6689
-120.61384;35.39986
-120.63229;35.48682
-122.2319;37.3681
-122.4019;37.6822
-122.3969;37.4961
-119.9778;34.5486
-122.1111;37.3189
-121.9611;37.2039
-122.0819;37.2969
-121.8639;37.4511
-121.93;37.45
-122.0989;37.0381
-122.1461;37.0281
-121.92595;37.05399
-122.3178;40.7375
-122.3081;40.725
-122.4231;40.5034
-122.8309;41.3519
-122.1831;38.1161
-122.9081;38.475
-122.61383;38.22816
-122.6561;38.555
-122.4381;38.1881
-122.634;38.2354
-118.9111;35.9069
-120.52;37.8961
-120.4389;37.9281
-118.9881;34.18
-121.3331;39.2319
-104.8737;39.7133
-105.23618;40.20376
-105.29961;40.20181
-105.4288;39.73023
-104.9213;38.62233
-104.8886;38.9342
-105.2699;38.45353
-104.9491;38.6024
-105.20736;39.70827
-105.2105;39.6323
-105.1705;39.5447
-105.232;39.83198
-105.179;40.7692
-105.18012;40.78758
-108.0491;40.4888
-106.7012;39.9717
-72.53303;41.79803
-72.7384;41.9375
-72.83028;41.66744
-73.19631;41.54206
-73.28611;42.01856
-73.07892;41.87258
-73.0783;41.8758
-73.1035;41.89135
-72.79233;41.33286
-72.73783;41.47039
-72.75257;41.55845
-73.2158;41.5064
-73.046;41.52844
-72.17111;41.50608
-71.8875;41.7553
-82.5569;29.8553
-82.58233;29.67639
-82.56;29.6817
-80.67;27.906
-80.75017;28.29187
-80.3392;26.0006
-81.769;26.79129
-81.76367;26.87933
-81.75282;26.98191
-81.96835;26.83175
-82.6375;28.9608
-82.4803;28.8239
-82.71065;29.01367
-82.69435;28.98474
-81.61359;26.20274
-81.3225;26.2675
-81.67891;26.13161
-81.67193;26.09945
-82.45736;28.65755
-82.4308;28.5956
-82.1608;28.5194
-82.46557;28.68873
-82.47715;27.69822
-85.1644;30.6569
-85.2754;30.806
-85.192;30.74217
-83.23617;30.092
-81.7256;26.4883
-81.68557;26.51837
-81.74015;26.3589
-81.81857;26.43243
-82.71506;29.25117
-82.452;27.395
-82.17689;29.27396
-82.35997;29.18691
-82.17692;29.3369
-82.15118;29.30564
-82.0942;29.39415
-80.3922;25.8911
-80.3964;25.7772
-80.3633;25.90553
-80.3953;25.8003
-80.4494;25.3869
-80.39483;25.83247
-80.48355;25.68185
-80.36307;25.51628
-80.39675;25.89093
-80.41992;25.67412
-80.43141;25.94916
-80.32853;25.84318
-80.38328;25.9491
-80.71371;26.61838
-80.3374;26.68613
-82.6567;28.4119
-82.13098;28.20803
-80.52326;27.24206
-80.38923;27.52218
-82.1764;28.5975
-82.0536;28.7731
-82.0067;28.6561
-82.152;28.7025
-82.04835;28.74252
-82.8614;29.9524
-82.88585;29.94889
-83.8169;30.1469
-83.62982;30.09895
-83.95683;30.16983
-83.8247;34.0311
-84.71759;34.21174
-84.79991;34.19252
-84.90373;34.37224
-84.924;33.66799
-85.11386;34.95758
-84.37578;34.36022
-84.26132;34.28929
-83.3403;33.9564
-84.3981;33.6003
-84.58853;34.0199
-82.25383;33.52367
-82.22032;33.51354
-84.68758;33.45066
-84.0736;33.7511
-84.09361;33.72302
-84.08173;33.7023
-84.7914;33.735
-84.67009;33.77332
-82.8644;34.0917
-84.6186;33.4444
-84.57809;33.49674
-85.2028;34.1887
-84.12749;34.17147
-84.16596;34.07378
-84.18126;34.247
-84.43326;33.7835
-84.48839;33.60685
-84.42792;34.72767
-84.5241;34.6293
-83.06792;33.53709
-84.15477;33.93196
-83.88668;33.89011
-83.5453;34.56506
-83.7775;34.1972
-83.7714;34.3347
-83.92188;34.1306
-82.75813;33.2525
-84.90862;32.61205
-85.17932;33.25213
-84.22471;33.53717
-83.637;32.4065
-83.5789;34.1299
-83.5281;32.9203
-83.4981;32.9289
-84.2897;31.65898
-83.94333;34.481
-83.7381;32.9978
-83.80343;32.94942
-84.74719;34.95709
-84.94835;32.58305
-83.89362;33.6271
-84.92777;33.85103
-84.3389;34.4292
-84.5039;34.5478
-84.56348;34.40353
-84.3403;34.4303
-84.5008;34.5481
-84.3374;34.4278
-85.05387;34.02222
-83.38228;34.9511
-82.0367;33.5253
-84.34;33.20727
-83.3686;34.5636
-84.45707;32.60337
-83.7226;34.90298
-83.7126;34.9016
-84.98327;33.00344
-83.95382;34.86262
-85.30428;34.96322
-85.33811;34.7193
-82.6206;33.5075
-82.65363;33.41508
-84.90832;34.83493
-84.93466;34.66367
-155.0594;19.713
-155.0679;19.7006
-155.0074;19.6285
-155.9678;19.6823
-155.4487;19.9059
-155.1129;19.6564
-157.7705;21.39555
-157.90315;21.3776
-158.0654;21.3561
-159.3984;22.0005
-159.4845;21.9323
-156.453;20.8636
-156.4441;20.8387
-112.272;42.7833
-111.6104;42.6843
-91.3567;39.845
-91.4003;39.8944
-88.9058;42.1578
-88.9364;42.2775
-90.02646;42.08693
-87.96753;39.27865
-87.6683;39.4081
-88.1156;39.5328
-87.6275;41.5619
-87.8817;41.8
-87.85653;41.77553
-87.655;41.8414
-88.6436;41.9464
-88.71003;42.04977
-88.93449;42.09035
-88.245;39.7817
-90.5033;39.4544
-91.0339;40.4239
-91.3556;40.3831
-90.9117;40.3194
-88.3994;37.4417
-88.1667;37.5894
-88.1306;37.4789
-88.1619;37.4972
-88.16631;37.49476
-90.8797;40.8556
-90.3053;41.5014
-89.5322;37.9097
-90.5814;39.0747
-90.56366;39.15593
-90.2561;42.4856
-89.01636;37.31886
-88.9639;37.4928
-88.3039;41.9728
-88.3144;41.8014
-88.31129;41.80359
-88.01841;41.10161
-87.84759;41.20832
-87.87286;41.23932
-88.4364;41.4761
-88.4439;41.4942
-89.0333;41.3333
-89.065;41.3
-89.0758;41.2917
-89.0924;41.3384
-89.2436;41.7364
-89.555;41.7217
-89.4614;41.7836
-89.0767;41.8283
-89.5097;41.8256
-89.5861;41.8536
-89.375;41.6817
-88.59887;40.78999
-88.6253;40.7967
-88.62389;40.79028
-88.56429;40.74684
-89.4578;40.1244
-90.2186;38.9981
-90.18;38.8914
-90.1214;38.9003
-88.87803;37.23321
-90.8439;40.4306
-89.71;40.0078
-90.11265;38.29218
-89.3044;39.3314
-89.2903;39.3372
-89.0331;41.9278
-90.67;39.7039
-90.6722;39.4625
-90.1028;38.0972
-90.5625;41.4369
-90.2756;41.5464
-90.5594;41.4594
-90.1839;38.5553
-90.2042;38.5114
-90.1686;38.5319
-90.1603;38.5392
-90.5161;39.5244
-88.7081;39.27698
-89.7986;42.39
-89.5817;42.2761
-89.248;37.36841
-89.1231;37.4708
-87.8303;40.0103
-90.4478;40.7419
-90.6708;40.9739
-89.8444;41.6997
-89.69924;41.9018
-88.0819;41.6211
-88.0844;41.7244
-88.055;41.66643
-88.18627;41.62033
-88.1686;41.665
-88.1417;41.5017
-88.1802;41.67948
-88.09337;41.48446
-89.00356;42.21325
-89.0239;42.2239
-85.0528;40.6575
-84.8294;40.7392
-85.1956;41.0275
-85.0656;40.9347
-85.2356;41.0083
-84.8453;41.0742
-85.7836;39.1664
-85.27589;40.56208
-86.6869;40.5989
-86.4167;40.75
-86.3378;40.7319
-85.745;38.3125
-85.7567;38.4117
-85.7403;38.39
-85.7133;38.3683
-85.7083;38.385
-85.7399;38.4203
-86.3511;38.1347
-86.3294;38.2344
-86.325;38.2733
-85.52273;39.28557
-85.3336;39.3247
-85.33173;40.24425
-85.22168;39.47173
-85.7914;40.4639
-85.7964;40.45765
-86.7571;39.1288
-85.9397;40.0397
-85.9331;39.9497
-86.1486;38.2486
-86.1722;38.335
-86.1347;38.1664
-86.2417;38.3417
-86.27137;38.08414
-86.17218;40.4735
-85.4597;40.8914
-87.1453;40.9317
-84.8734;40.571
-85.0144;40.4219
-85.6189;39.0172
-85.725;38.9864
-87.40047;41.25344
-86.4717;38.7333
-86.5897;38.7089
-86.5936;38.9606
-85.7192;40.0303
-85.8525;40.0731
-86.1975;39.7042
-86.2037;39.71537
-86.20774;39.72379
-86.19533;39.7045
-86.1044;40.7644
-86.10139;40.67151
-86.6244;39.1803
-86.6215;39.1748
-87.3894;40.7639
-86.4411;38.5456
-86.54;38.5678
-86.53503;38.57935
-86.466;38.6765
-86.78525;39.29573
-86.69848;39.37125
-86.88558;40.96115
-86.8881;40.9481
-86.8419;39.7425
-86.87;39.6167
-86.7953;39.5789
-86.8893;39.53183
-86.8699;39.5807
-86.8263;39.5706
-86.845;39.63889
-85.0225;40.2842
-85.2719;39.0242
-85.3167;39.205
-85.5458;39.4989
-85.6582;38.6885
-85.6517;38.69
-85.7717;39.3561
-85.6375;39.4319
-86.12275;38.60083
-84.8256;39.9119
-85.1778;40.7658
-86.87878;40.84395
-94.45533;41.41212
-94.45533;41.41212
-94.37477;41.4072
-94.37477;41.4072
-94.43333;41.46283
-94.447;41.47133
-94.45377;41.30647
-91.35007;43.35538
-92.13399;42.13058
-92.17191;42.18828
-92.50433;42.6354
-92.24848;42.52009
-92.28871;42.34806
-92.32718;42.88433
-91.86034;42.46357
-91.8814;42.63932
-91.16141;41.73558
-90.96528;41.85202
-93.2104;43.17797
-93.1993;43.17258
-93.23511;43.19475
-93.1296;43.11897
-92.49805;43.08291
-93.80281;41.06074
-90.57765;41.85119
-90.32561;41.75029
-90.2469;41.9023
-92.20744;40.80667
-93.95241;40.85195
-93.87157;40.71923
-91.0547;41.00797
-91.36725;40.80538
-90.675;42.31668
-91.80283;42.91817
-92.6475;43.03767
-93.18571;42.67602
-93.62576;43.06027
-93.34208;42.51666
-93.35424;42.51482
-93.067;42.28683
-91.50413;40.90802
-92.38028;43.36056
-94.18197;42.74303
-90.34502;42.05538
-90.55874;42.08352
-90.61685;42.15675
-92.83083;41.6465
-91.62133;41.64933
-91.78254;41.8547
-91.56183;41.6945
-91.13248;41.98684
-90.96639;42.04127
-91.35;42.1167
-92.31406;41.21644
-91.54025;40.70608
-91.66294;42.0785
-91.74667;41.98832
-91.53908;41.92745
-91.45304;42.05652
-91.70591;41.92761
-91.60872;41.94585
-91.33367;41.27167
-94.08447;41.48899
-94.20678;41.32193
-92.9546;41.32106
-93.28877;41.18897
-92.86107;41.94402
-92.77599;42.04239
-92.78286;42.02801
-92.87335;43.40432
-92.76167;43.27721
-92.66873;41.1595
-91.11033;41.5775
-94.44784;42.60563
-92.5945;41.76033
-90.70167;41.46217
-90.68363;41.46537
-93.6008;42.0714
-92.71727;42.0136
-92.1309;40.86407
-92.0706;40.8328
-94.2235;42.5025
-91.77267;43.32053
-91.8542;43.11817
-92.07208;43.10958
-91.95062;43.20733
-93.38872;43.34986
-93.23825;43.44419
-95.4381;37.7602
-95.2824;37.9051
-95.11869;39.50224
-95.10123;39.60551
-97.0263;37.7189
-97.02176;37.58859
-96.65797;38.34084
-96.64643;38.4553
-97.00048;39.29641
-96.6742;37.1014
-96.5386;37.24121
-94.80978;37.42051
-94.81882;37.40968
-94.6349;37.54633
-96.94983;38.84869
-97.06918;39.03686
-97.00805;38.95802
-95.2449;38.6371
-95.20219;38.60469
-95.25112;38.65577
-96.1837;37.6278
-96.05924;37.63103
-95.5842;39.32843
-95.529;39.19286
-95.24987;39.28521
-95.51771;39.09109
-94.85727;38.84367
-94.6712;38.8546
-94.69088;38.81449
-94.79649;39.03141
-94.96887;38.93476
-94.79555;39.04042
-94.85622;38.84126
-94.86646;38.83638
-95.28075;37.27782
-98.1381;39.0225
-94.6273;38.38523
-95.05181;38.3825
-96.16327;38.73526
-96.9156;38.26842
-96.44043;39.86688
-94.68953;38.66811
-95.68579;37.20512
-95.72649;37.33973
-95.5271;37.04529
-95.4483;37.6783
-95.47527;37.68184
-96.5794;39.1741
-96.73967;39.30012
-96.53722;39.15528
-95.50542;38.99313
-95.84908;37.54109
-95.69566;37.53099
-95.75377;37.41065
-94.8668;39.06835
-94.7377;39.0621
-85.26228;37.04553
-84.84688;38.03772
-85.9506;37.06727
-85.7687;37.0226
-83.75937;36.7478
-84.2914;38.2042
-84.7464;37.6264
-86.3035;37.89495
-86.51352;37.7671
-85.6797;38.0353
-85.6833;38.0294
-88.0325;37.1755
-87.84238;37.08943
-88.03483;37.17368
-88.03063;37.1753
-87.8413;37.0864
-83.15567;38.43983
-83.148;38.48
-83.0941;38.455
-83.13557;38.48911
-84.76937;37.24595
-87.4664;36.8122
-85.1619;36.7069
-88.0108;37.4303
-83.8931;37.7078
-83.8908;37.7063
-84.52323;38.05668
-84.36944;37.91556
-83.7383;38.3769
-84.8458;38.1697
-84.7536;38.8327
-84.65618;37.63932
-86.3047;37.4722
-85.4897;37.2372
-85.8967;37.4525
-85.87913;37.7834
-86.0212;37.60255
-85.95385;37.6347
-83.3094;36.8925
-85.8792;37.1806
-84.03617;37.45467
-85.5058;38.2647
-84.5619;37.9286
-84.0927;37.1519
-83.8036;37.5803
-83.0358;36.9997
-82.5769;37.1925
-88.24698;37.03388
-88.385;37.19433
-86.8761;36.8086
-84.2703;37.9058
-85.2758;37.5386
-83.72817;38.64203
-83.67;38.6222
-86.2839;38.0719
-86.09553;37.98951
-86.37;38.1222
-83.6569;37.9375
-84.8139;37.7569
-85.70583;36.7045
-84.0728;38.1097
-83.8644;37.9097
-87.1939;37.0897
-85.4411;37.8181
-86.78333;37.5325
-85.5047;38.3481
-85.53723;38.32965
-84.3389;38.7989
-84.2433;38.8444
-82.366;37.27483
